Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;CE;CANINDE;J & J PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 07.110.141/0002-97;AVENIDA PERIMETRAL;S N;;CANINDEZINHO;62700-000;ETANOL;03/07/2017;3,45;2,7079;R$ / litro;IPIRANGA
NE;CE;CANINDE;J & J PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 07.110.141/0002-97;AVENIDA PERIMETRAL;S N;;CANINDEZINHO;62700-000;DIESEL;03/07/2017;3,249;2,675;R$ / litro;IPIRANGA
NE;CE;CANINDE;J & J PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 07.110.141/0002-97;AVENIDA PERIMETRAL;S N;;CANINDEZINHO;62700-000;DIESEL S10;03/07/2017;3,349;2,667;R$ / litro;IPIRANGA
NE;CE;CANINDE;JULIENIA SILVA PESSOA; 05.482.879/0001-79;RUA JOSE VELOSO JUCA;2986;;PALESTINA;62700-000;GASOLINA;03/07/2017;3,94;;R$ / litro;IPIRANGA
NE;CE;CANINDE;JULIENIA SILVA PESSOA; 05.482.879/0001-79;RUA JOSE VELOSO JUCA;2986;;PALESTINA;62700-000;ETANOL;03/07/2017;3,399;;R$ / litro;IPIRANGA
NE;CE;CANINDE;JULIENIA SILVA PESSOA; 05.482.879/0001-79;RUA JOSE VELOSO JUCA;2986;;PALESTINA;62700-000;DIESEL;03/07/2017;3,14;;R$ / litro;IPIRANGA
NE;CE;CANINDE;JULIENIA SILVA PESSOA; 05.482.879/0001-79;RUA JOSE VELOSO JUCA;2986;;PALESTINA;62700-000;DIESEL S10;03/07/2017;3,35;;R$ / litro;IPIRANGA
NE;CE;CANINDE;POSTO ESTRELA COMERCIO DE COMBUSTIVEIS LTDA; 35.017.201/0001-86;AVENIDA LUCIANO MAGALHAES;105;;BELA VISTA;62700-000;GASOLINA;03/07/2017;3,89;;R$ / litro;RAIZEN
NE;CE;CANINDE;POSTO ESTRELA COMERCIO DE COMBUSTIVEIS LTDA; 35.017.201/0001-86;AVENIDA LUCIANO MAGALHAES;105;;BELA VISTA;62700-000;ETANOL;03/07/2017;3,199;;R$ / litro;RAIZEN
NE;CE;CANINDE;POSTO ESTRELA COMERCIO DE COMBUSTIVEIS LTDA; 35.017.201/0001-86;AVENIDA LUCIANO MAGALHAES;105;;BELA VISTA;62700-000;DIESEL;03/07/2017;3,16;;R$ / litro;RAIZEN
NE;CE;CANINDE;POSTO ESTRELA COMERCIO DE COMBUSTIVEIS LTDA; 35.017.201/0001-86;AVENIDA LUCIANO MAGALHAES;105;;BELA VISTA;62700-000;DIESEL S10;03/07/2017;3,29;;R$ / litro;RAIZEN
NE;CE;CANINDE;DISTRIBUIDORA DE PRODUTOS PETROLÍFEROS LTDA; 02.928.441/0001-83;RODOVIA BR 020;S/N;KM 280;VILA CAMPOS;62700-000;GASOLINA;03/07/2017;3,89;;R$ / litro;BRANCA
NE;CE;CANINDE;DISTRIBUIDORA DE PRODUTOS PETROLÍFEROS LTDA; 02.928.441/0001-83;RODOVIA BR 020;S/N;KM 280;VILA CAMPOS;62700-000;ETANOL;03/07/2017;3,19;;R$ / litro;BRANCA
NE;CE;CANINDE;DISTRIBUIDORA DE PRODUTOS PETROLÍFEROS LTDA; 02.928.441/0001-83;RODOVIA BR 020;S/N;KM 280;VILA CAMPOS;62700-000;DIESEL S10;03/07/2017;3,099;;R$ / litro;BRANCA
NE;CE;CRATEUS;L G OLIVEIRA - EPP; 41.405.226/0001-50;AVENIDA EDILBERTO FROTA;1452;;FATIMA I;63700-000;GASOLINA;04/07/2017;3,859;;R$ / litro;SP
NE;CE;CRATEUS;L G OLIVEIRA - EPP; 41.405.226/0001-50;AVENIDA EDILBERTO FROTA;1452;;FATIMA I;63700-000;ETANOL;04/07/2017;3,19;;R$ / litro;SP
NE;CE;CRATEUS;L G OLIVEIRA - EPP; 41.405.226/0001-50;AVENIDA EDILBERTO FROTA;1452;;FATIMA I;63700-000;DIESEL;04/07/2017;3,15;;R$ / litro;SP
NE;CE;CRATO;POSTO DE COMBUSTÍVEIS E LUBRIFICANTES SEMINÁRIO LTDA.; 06.255.203/0001-05;AVENIDA JOÃO ALVES ROCHA;758;;SEMINÁRIO;63100-970;GASOLINA;04/07/2017;3,659;3,1629;R$ / litro;BRANCA
NE;CE;CRATO;POSTO DE COMBUSTÍVEIS E LUBRIFICANTES SEMINÁRIO LTDA.; 06.255.203/0001-05;AVENIDA JOÃO ALVES ROCHA;758;;SEMINÁRIO;63100-970;ETANOL;04/07/2017;3,15;;R$ / litro;BRANCA
NE;CE;CRATO;POSTO DE COMBUSTÍVEIS E LUBRIFICANTES SEMINÁRIO LTDA.; 06.255.203/0001-05;AVENIDA JOÃO ALVES ROCHA;758;;SEMINÁRIO;63100-970;DIESEL;04/07/2017;2,979;2,635;R$ / litro;BRANCA
NE;CE;CRATO;F.P. PETROLEO EIRELI; 05.024.078/0005-93;AVENIDA PADRE CICERO;3270;MURITI;MURITI;63132-000;GASOLINA;04/07/2017;3,699;3,279;R$ / litro;BRANCA
NE;CE;CRATO;F.P. PETROLEO EIRELI; 05.024.078/0005-93;AVENIDA PADRE CICERO;3270;MURITI;MURITI;63132-000;ETANOL;04/07/2017;3,16;;R$ / litro;BRANCA
NE;CE;CRATO;F.P. PETROLEO EIRELI; 05.024.078/0005-93;AVENIDA PADRE CICERO;3270;MURITI;MURITI;63132-000;DIESEL;04/07/2017;2,99;2,681;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SÃO MIGUEL;63100-000;GASOLINA;04/07/2017;3,69;3,2476;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SÃO MIGUEL;63100-000;ETANOL;04/07/2017;3,19;;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SÃO MIGUEL;63100-000;DIESEL;04/07/2017;2,989;2,675;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SÃO MIGUEL;63100-000;DIESEL S10;04/07/2017;3,09;;R$ / litro;BRANCA
NE;CE;CRATO;JOTESSE MACEDO COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 12.255.782/0001-99;AVENIDA THOMAZ OSTERNES DE ALENCAR;860;;VILA ALTA;63119-340;GASOLINA;04/07/2017;3,69;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;JOTESSE MACEDO COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 12.255.782/0001-99;AVENIDA THOMAZ OSTERNES DE ALENCAR;860;;VILA ALTA;63119-340;ETANOL;04/07/2017;3,16;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;JOTESSE MACEDO COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 12.255.782/0001-99;AVENIDA THOMAZ OSTERNES DE ALENCAR;860;;VILA ALTA;63119-340;DIESEL;04/07/2017;2,97;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;JOTESSE MACEDO COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 12.255.782/0001-99;AVENIDA THOMAZ OSTERNES DE ALENCAR;860;;VILA ALTA;63119-340;DIESEL S10;04/07/2017;3,099;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;FERNANDO LEITE DE LACERDA; 04.682.155/0001-06;AVENIDA PERIMETRAL DOM FRANCISCO;1,02;;SAO MIGUEL;63122-375;GASOLINA;04/07/2017;3,599;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;FERNANDO LEITE DE LACERDA; 04.682.155/0001-06;AVENIDA PERIMETRAL DOM FRANCISCO;1,02;;SAO MIGUEL;63122-375;ETANOL;04/07/2017;3,099;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;FERNANDO LEITE DE LACERDA; 04.682.155/0001-06;AVENIDA PERIMETRAL DOM FRANCISCO;1,02;;SAO MIGUEL;63122-375;DIESEL;04/07/2017;2,99;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;FERNANDO LEITE DE LACERDA; 04.682.155/0001-06;AVENIDA PERIMETRAL DOM FRANCISCO;1,02;;SAO MIGUEL;63122-375;DIESEL S10;04/07/2017;3,09;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;GASOLINA;04/07/2017;3,75;;R$ / litro;ALESAT
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;ETANOL;04/07/2017;3,17;;R$ / litro;ALESAT
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;DIESEL;04/07/2017;3,04;;R$ / litro;ALESAT
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;DIESEL S10;04/07/2017;3,099;;R$ / litro;ALESAT
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;GASOLINA;05/07/2017;3,85;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;ETANOL;05/07/2017;3,18;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;DIESEL S10;05/07/2017;3,19;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO MOREIRA PEQUENO LTDA; 35.032.390/0001-66;RODOVIA CE 282;S/N;KM 20;CASCUDO;63430-000;GASOLINA;05/07/2017;3,75;3,265;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO MOREIRA PEQUENO LTDA; 35.032.390/0001-66;RODOVIA CE 282;S/N;KM 20;CASCUDO;63430-000;ETANOL;05/07/2017;3,17;2,7639;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO MOREIRA PEQUENO LTDA; 35.032.390/0001-66;RODOVIA CE 282;S/N;KM 20;CASCUDO;63430-000;DIESEL;05/07/2017;2,99;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO MOREIRA PEQUENO LTDA; 35.032.390/0001-66;RODOVIA CE 282;S/N;KM 20;CASCUDO;63430-000;DIESEL S10;05/07/2017;3,17;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO OROS LIMITADA; 10.392.942/0003-88;RODOVIA BR 116;S/N;KM 347 E 290 MTS;SITIO CARNAUBAL;63520-000;GASOLINA;05/07/2017;3,69;3,1995;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO OROS LIMITADA; 10.392.942/0003-88;RODOVIA BR 116;S/N;KM 347 E 290 MTS;SITIO CARNAUBAL;63520-000;DIESEL;05/07/2017;3,06;2,6739;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO OROS LIMITADA; 10.392.942/0003-88;RODOVIA BR 116;S/N;KM 347 E 290 MTS;SITIO CARNAUBAL;63520-000;DIESEL S10;05/07/2017;3,159;2,7956;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;GASOLINA;05/07/2017;3,699;3,1789;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;ETANOL;05/07/2017;3,169;2,7365;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;DIESEL;05/07/2017;2,99;2,5783;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;DIESEL S10;05/07/2017;3,15;2,7699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ICO;LOURIVAL AUGUSTO E SILVA; 07.495.005/0001-81;RUA DO CRUZEIRO;300;;CENTRO;63430-000;GASOLINA;05/07/2017;3,79;;R$ / litro;SETTA DISTRIBUIDORA
NE;CE;ICO;LOURIVAL AUGUSTO E SILVA; 07.495.005/0001-81;RUA DO CRUZEIRO;300;;CENTRO;63430-000;ETANOL;05/07/2017;3,17;;R$ / litro;SETTA DISTRIBUIDORA
NE;CE;ICO;LOURIVAL AUGUSTO E SILVA; 07.495.005/0001-81;RUA DO CRUZEIRO;300;;CENTRO;63430-000;DIESEL;05/07/2017;3,07;;R$ / litro;SETTA DISTRIBUIDORA
NE;CE;ICO;LOURIVAL AUGUSTO E SILVA; 07.495.005/0001-81;RUA DO CRUZEIRO;300;;CENTRO;63430-000;DIESEL S10;05/07/2017;3,19;;R$ / litro;SETTA DISTRIBUIDORA
NE;CE;ICO;LOURIVAL AUGUSTO E SILVA; 07.495.005/0006-96;RUA ILIDIO SAMPAIO;117;;LIMA CAMPOS;63430-000;GASOLINA;05/07/2017;3,799;;R$ / litro;SETTA DISTRIBUIDORA
NE;CE;ICO;LOURIVAL AUGUSTO E SILVA; 07.495.005/0006-96;RUA ILIDIO SAMPAIO;117;;LIMA CAMPOS;63430-000;ETANOL;05/07/2017;3,17;;R$ / litro;SETTA DISTRIBUIDORA
NE;CE;ICO;LOURIVAL AUGUSTO E SILVA; 07.495.005/0006-96;RUA ILIDIO SAMPAIO;117;;LIMA CAMPOS;63430-000;DIESEL S10;05/07/2017;3,19;;R$ / litro;SETTA DISTRIBUIDORA
NE;CE;ICO;JONH ALISON TORQUATO NOGUEIRA; 04.931.921/0001-29;AVENIDA JOSEFA NOGUEIRA MONTEIRO;1681;TERREO;CENTRO;63430-000;GASOLINA;05/07/2017;3,799;;R$ / litro;ALESAT
NE;CE;ICO;JONH ALISON TORQUATO NOGUEIRA; 04.931.921/0001-29;AVENIDA JOSEFA NOGUEIRA MONTEIRO;1681;TERREO;CENTRO;63430-000;DIESEL;05/07/2017;2,99;;R$ / litro;ALESAT
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0002-46;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;ETANOL;03/07/2017;3,4;2,8053;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0002-46;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;DIESEL;03/07/2017;3,08;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0002-46;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;DIESEL S10;03/07/2017;3,16;2,662;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0005-99;AVENIDA ANASTACIO BRAGA;2000;;FAZENDINHA;62500-000;ETANOL;03/07/2017;3,4;2,8159;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0005-99;AVENIDA ANASTACIO BRAGA;2000;;FAZENDINHA;62500-000;DIESEL;03/07/2017;3,08;2,6779;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0005-99;AVENIDA ANASTACIO BRAGA;2000;;FAZENDINHA;62500-000;DIESEL S10;03/07/2017;3,16;2,667;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;AVENIDA MONSENHOR TABOSA;3019;;JULHO;62500-000;ETANOL;03/07/2017;3,4;2,8176;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;AVENIDA MONSENHOR TABOSA;3019;;JULHO;62500-000;DIESEL;03/07/2017;3,08;2,6689;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;AVENIDA MONSENHOR TABOSA;3019;;JULHO;62500-000;DIESEL S10;03/07/2017;3,16;2,7359;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;ITAPIPOCA;COMERCIAL DE COMBUSTIVEIS ALMEIDA BASTOS LTDA; 07.653.330/0001-25;AVENIDA ANASTACIO BRAGA;974;;CENTRO;62500-000;GASOLINA;03/07/2017;3,9;;R$ / litro;SP
NE;CE;ITAPIPOCA;COMERCIAL DE COMBUSTIVEIS ALMEIDA BASTOS LTDA; 07.653.330/0001-25;AVENIDA ANASTACIO BRAGA;974;;CENTRO;62500-000;DIESEL S10;03/07/2017;3,169;;R$ / litro;SP
NE;CE;ITAPIPOCA;EMPRESA DE COMBUSTIVEIS SAO CRISTOVAO LTDA; 04.575.419/0001-22;AVENIDA ANASTACIO BRAGA;4445;RODOVIA CE - 354;CACIMBAS;62500-000;GASOLINA;03/07/2017;3,87;;R$ / litro;SP
NE;CE;ITAPIPOCA;EMPRESA DE COMBUSTIVEIS SAO CRISTOVAO LTDA; 04.575.419/0001-22;AVENIDA ANASTACIO BRAGA;4445;RODOVIA CE - 354;CACIMBAS;62500-000;ETANOL;03/07/2017;3,4;;R$ / litro;SP
NE;CE;ITAPIPOCA;EMPRESA DE COMBUSTIVEIS SAO CRISTOVAO LTDA; 04.575.419/0001-22;AVENIDA ANASTACIO BRAGA;4445;RODOVIA CE - 354;CACIMBAS;62500-000;DIESEL;03/07/2017;3,07;;R$ / litro;SP
NE;CE;ITAPIPOCA;EMPRESA DE COMBUSTIVEIS SAO CRISTOVAO LTDA; 04.575.419/0001-22;AVENIDA ANASTACIO BRAGA;4445;RODOVIA CE - 354;CACIMBAS;62500-000;DIESEL S10;03/07/2017;3,18;;R$ / litro;SP
NE;CE;ITAPIPOCA;BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA; 04.298.405/0001-09;RODOVIA CE 168;S/N;KM 2;VIOLETE;62500-000;GASOLINA;03/07/2017;3,929;;R$ / litro;SP
NE;CE;ITAPIPOCA;BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA; 04.298.405/0001-09;RODOVIA CE 168;S/N;KM 2;VIOLETE;62500-000;ETANOL;03/07/2017;3,42;;R$ / litro;SP
NE;CE;ITAPIPOCA;BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA; 04.298.405/0001-09;RODOVIA CE 168;S/N;KM 2;VIOLETE;62500-000;DIESEL;03/07/2017;3,09;;R$ / litro;SP
NE;CE;ITAPIPOCA;BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA; 04.298.405/0001-09;RODOVIA CE 168;S/N;KM 2;VIOLETE;62500-000;DIESEL S10;03/07/2017;3,199;;R$ / litro;SP
NE;CE;JUAZEIRO DO NORTE;IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA; 07.702.402/0001-87;AVENIDA PRESIDENTE CASTELO BRANCO;2215;;LIMOEIRO;63030-205;GASOLINA;04/07/2017;3,69;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;JUAZEIRO DO NORTE;IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA; 07.702.402/0001-87;AVENIDA PRESIDENTE CASTELO BRANCO;2215;;LIMOEIRO;63030-205;ETANOL;04/07/2017;3,099;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;JUAZEIRO DO NORTE;IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA; 07.702.402/0001-87;AVENIDA PRESIDENTE CASTELO BRANCO;2215;;LIMOEIRO;63030-205;DIESEL;04/07/2017;2,97;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;JUAZEIRO DO NORTE;IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA; 07.702.402/0001-87;AVENIDA PRESIDENTE CASTELO BRANCO;2215;;LIMOEIRO;63030-205;DIESEL S10;04/07/2017;3,16;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;JUAZEIRO DO NORTE;F.P. PETROLEO EIRELI; 05.024.078/0003-21;AVENIDA PADRE CICERO,;S/N;TRIANGULO;TRIANGULO;63041-140;GASOLINA;04/07/2017;3,69;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;F.P. PETROLEO EIRELI; 05.024.078/0003-21;AVENIDA PADRE CICERO,;S/N;TRIANGULO;TRIANGULO;63041-140;ETANOL;04/07/2017;3,099;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;F.P. PETROLEO EIRELI; 05.024.078/0003-21;AVENIDA PADRE CICERO,;S/N;TRIANGULO;TRIANGULO;63041-140;DIESEL S10;04/07/2017;3,09;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0002-40;AVENIDA PADRE CICERO;5211;;SAO JOSE;63041-140;GASOLINA;04/07/2017;3,69;;R$ / litro;ALESAT
NE;CE;JUAZEIRO DO NORTE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0002-40;AVENIDA PADRE CICERO;5211;;SAO JOSE;63041-140;ETANOL;04/07/2017;3,099;;R$ / litro;ALESAT
NE;CE;JUAZEIRO DO NORTE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0002-40;AVENIDA PADRE CICERO;5211;;SAO JOSE;63041-140;DIESEL;04/07/2017;2,99;;R$ / litro;ALESAT
NE;CE;JUAZEIRO DO NORTE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0002-40;AVENIDA PADRE CICERO;5211;;SAO JOSE;63041-140;DIESEL S10;04/07/2017;3,099;;R$ / litro;ALESAT
NE;CE;JUAZEIRO DO NORTE;F.P. PETROLEO EIRELI; 05.024.078/0004-02;AVENIDA LEAO SAMPAIO;740;TRIANGULO;TRIANGULO;63040-000;GASOLINA;04/07/2017;3,65;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;F.P. PETROLEO EIRELI; 05.024.078/0004-02;AVENIDA LEAO SAMPAIO;740;TRIANGULO;TRIANGULO;63040-000;ETANOL;04/07/2017;3,15;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;F.P. PETROLEO EIRELI; 05.024.078/0004-02;AVENIDA LEAO SAMPAIO;740;TRIANGULO;TRIANGULO;63040-000;DIESEL;04/07/2017;2,98;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;F.P. PETROLEO EIRELI; 05.024.078/0004-02;AVENIDA LEAO SAMPAIO;740;TRIANGULO;TRIANGULO;63040-000;DIESEL S10;04/07/2017;3,09;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;MG DERIVADOS DE PETROLEO LTDA; 03.225.783/0003-61;AVENIDA CASTELO BRANCO;3170;;NOVO JUAZEIRO;63030-200;GASOLINA;04/07/2017;3,59;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;MG DERIVADOS DE PETROLEO LTDA; 03.225.783/0003-61;AVENIDA CASTELO BRANCO;3170;;NOVO JUAZEIRO;63030-200;ETANOL;04/07/2017;3,15;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;MG DERIVADOS DE PETROLEO LTDA; 03.225.783/0003-61;AVENIDA CASTELO BRANCO;3170;;NOVO JUAZEIRO;63030-200;DIESEL;04/07/2017;2,99;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;MG DERIVADOS DE PETROLEO LTDA; 03.225.783/0003-61;AVENIDA CASTELO BRANCO;3170;;NOVO JUAZEIRO;63030-200;DIESEL S10;04/07/2017;3,09;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;SJ -PETROLEO LTDA; 03.462.989/0001-43;AVENIDA VIRGILIO TAVORA;1100;;TIMBAUBA;63020-470;GASOLINA;04/07/2017;3,69;3,2769;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;JUAZEIRO DO NORTE;SJ -PETROLEO LTDA; 03.462.989/0001-43;AVENIDA VIRGILIO TAVORA;1100;;TIMBAUBA;63020-470;ETANOL;04/07/2017;3,19;2,6389;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;JUAZEIRO DO NORTE;SJ -PETROLEO LTDA; 03.462.989/0001-43;AVENIDA VIRGILIO TAVORA;1100;;TIMBAUBA;63020-470;DIESEL S10;04/07/2017;3,09;2,7897;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;LIMOEIRO DO NORTE;NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA; 08.077.231/0001-05;RUA SABINO ROBERTO DE FREITAS;2889;;CENTRO;62930-000;GASOLINA;05/07/2017;3,97;3,3561;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;LIMOEIRO DO NORTE;NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA; 08.077.231/0001-05;RUA SABINO ROBERTO DE FREITAS;2889;;CENTRO;62930-000;ETANOL;05/07/2017;3,45;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;LIMOEIRO DO NORTE;NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA; 08.077.231/0001-05;RUA SABINO ROBERTO DE FREITAS;2889;;CENTRO;62930-000;DIESEL;05/07/2017;3,15;2,687;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;LIMOEIRO DO NORTE;COMERCIAL CHAVES DE COMBUSTIVEIS LTDA; 05.622.375/0001-07;RUA SABINO ROBERTO DE FREITAS;3851;;BOA FE;62930-000;GASOLINA;05/07/2017;3,839;3,347;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
